update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,400,444.89614406207727,0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9400256872177124,-0.20664291083812714,0.1481691598892212,0.021036239340901375,tensor(0.2767),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,800,808.2324280238232,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9187252521514893,0.8287298679351807,-0.45927292108535767,0.1492479294538498,tensor(1.2343),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,1200,762.2663695242768,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9380807876586914,0.026125378906726837,-0.011498097330331802,0.0008110018097795546,tensor(0.0235),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,1600,846.7653545850515,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9404217004776,0.010266437195241451,-0.0013458090834319592,0.0005477319937199354,tensor(0.0103),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,2000,910.5042849103102,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9400601387023926,0.0168058630079031,-0.004429146181792021,0.0006108034867793322,tensor(0.0079),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,2400,836.3417386830865,3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9412598609924316,0.008185569196939468,0.0023510076571255922,0.0005227101501077414,tensor(0.0049),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,2800,903.8050689359997,3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9420456886291504,0.01079510897397995,-0.001768177142366767,0.0004842747002840042,tensor(0.0056),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,3200,978.2781546542396,4,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9425301551818848,0.006833542138338089,0.013834420591592789,0.0010610474273562431,tensor(0.0127),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,3600,979.2157036698082,4,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9435088634490967,0.024141617119312286,0.008274633437395096,0.0012902150629088283,tensor(0.0092),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,4000,1014.2340355560714,5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9427647590637207,0.03350624442100525,-0.011024904437363148,0.0006773649365641177,tensor(0.0112),0.0,0.0,0.0,0.0
11,4400,899.3738183038469,5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9418652057647705,0.00839501153677702,0.008432465605437756,0.0012492073001340032,tensor(0.0085),0.0,0.0,0.0,0.0
12,4800,824.8555771554771,5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.941534161567688,0.021546922624111176,0.010056441649794579,0.0014031860046088696,tensor(0.0101),0.0,0.0,0.0,0.0
13,5200,628.8095013215436,6,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9392495155334473,0.031531669199466705,0.008985399268567562,0.0020032855682075024,tensor(0.0110),0.0,0.0,0.0,0.0
14,5600,611.4805387170045,7,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9318060874938965,0.03489794582128525,0.013314574956893921,0.0020847662817686796,tensor(0.0148),0.0,0.0,0.0,0.0
15,6000,636.9663524967491,7,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9180395603179932,0.06481163203716278,-0.019110066816210747,0.0017961093690246344,tensor(0.0186),0.0,0.0,0.0,0.0
16,6400,614.1743329172265,8,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9039828777313232,0.02117689698934555,0.0041783154010772705,0.0012247584527358413,tensor(0.0077),0.0,0.0,0.0,0.0
17,6800,729.2580545747672,9,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9065011739730835,0.0346880704164505,0.009057746268808842,0.0021824187133461237,tensor(0.0145),0.0,0.0,0.0,0.0
18,7200,672.137981817213,9,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.8921339511871338,0.05392898619174957,-0.0012769668828696012,0.002267613774165511,tensor(0.0127),0.0,0.0,0.0,0.0
