update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,400,713.0899216193483,0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9429800510406494,0.12734796106815338,-0.07564427703619003,0.004652382805943489,tensor(0.1359),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,800,863.3888127823333,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9356253147125244,-0.5826502442359924,0.3403647541999817,0.06326082348823547,tensor(0.5700),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,1200,806.5461261814761,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9427791833877563,-0.03698577731847763,0.02172643505036831,0.0006358542013913393,tensor(0.0177),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,1600,987.2022529363549,1,0.07450000196695328,0.12903778857074438,0.0,0.2980000078678131,94.5,9.526279441628825,78.0,100.0,1.9424629211425781,-0.011255025863647461,0.0271760281175375,0.0023914107587188482,tensor(0.0252),0.07450000196695328,0.12903778857074438,0.0,0.2980000078678131
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,2000,919.7636725163768,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9406189918518066,0.060375671833753586,-0.03345249965786934,0.0008018602384254336,tensor(0.0359),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,2400,1008.3891705794812,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9425904750823975,-0.032616328448057175,0.018305687233805656,0.0003295515198260546,tensor(0.0152),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,2800,1019.3437690627043,3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9426110982894897,-0.021193237975239754,0.013419699855148792,0.00021621059568133205,tensor(0.0112),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,3200,1011.5879199494966,3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9424558877944946,-0.009379958733916283,0.005716833285987377,0.00022526503016706556,tensor(0.0072),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,3600,989.1911460366239,4,0.09025000035762787,0.15631758600252083,0.0,0.3610000014305115,92.75,12.55736835487436,71.0,100.0,1.9422314167022705,0.0026627639308571815,0.02978472225368023,0.0026178983971476555,tensor(0.0327),0.09025000035762787,0.15631758600252083,0.0,0.3610000014305115
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,4000,989.184147315022,4,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.942865252494812,0.044061027467250824,-0.025608472526073456,0.00047409298713319004,tensor(0.0319),0.0,0.0,0.0,0.0
11,4400,638.6824056816382,5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.942753553390503,-0.0031579916831105947,0.000421828415710479,0.00013963693345431238,tensor(0.0053),0.0,0.0,0.0,0.0
12,4800,822.7380144988729,5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9427446126937866,-0.004918702412396669,0.0048135207034647465,0.00014328744146041572,tensor(0.0049),0.0,0.0,0.0,0.0
13,5200,808.9596296876695,6,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.942691445350647,-0.00046355329686775804,-0.0016833919798955321,0.000185417418833822,tensor(0.0033),0.0,0.0,0.0,0.0
14,5600,843.1583782539604,6,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9424148797988892,0.0022508585825562477,-0.002726490842178464,0.00012512569082900882,tensor(0.0045),0.0,0.0,0.0,0.0
15,6000,849.1430734767297,7,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9429559707641602,-0.00417389115318656,0.003449140815064311,9.00883533176966e-05,tensor(0.0034),0.0,0.0,0.0,0.0
16,6400,885.1828617466322,7,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9429646730422974,0.004194898530840874,-0.003102515824139118,0.00010565346747171134,tensor(0.0051),0.0,0.0,0.0,0.0
17,6800,656.1258218576995,8,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9428149461746216,0.004448034334927797,-0.0022985220421105623,0.00018389221804682165,tensor(0.0034),0.0,0.0,0.0,0.0
18,7200,909.0799537907013,8,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9428257942199707,-0.0005705006187781692,0.00040255923522636294,0.0001343276526313275,tensor(0.0035),0.0,0.0,0.0,0.0
19,7600,832.70461478291,9,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9429733753204346,-0.0029396049212664366,0.002114767674356699,8.908905147109181e-05,tensor(0.0027),0.0,0.0,0.0,0.0
20,8000,875.166194408857,9,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.942868947982788,-0.0007180936518125236,0.0012055549304932356,0.00010692681826185435,tensor(0.0021),0.0,0.0,0.0,0.0
21,8400,757.4661397535705,10,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.942293405532837,0.0013176113134250045,-0.0011426728451624513,0.00011509121395647526,tensor(0.0022),0.0,0.0,0.0,0.0
22,8800,917.3747791619664,10,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9426144361495972,-0.0010197919327765703,0.0008609198848716915,8.82010645000264e-05,tensor(0.0031),0.0,0.0,0.0,0.0
23,9200,902.988321637748,10,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9424954652786255,0.0007362356991507113,-0.0010026857489719987,6.730492896167561e-05,tensor(0.0019),0.0,0.0,0.0,0.0
24,9600,917.1220330032859,11,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9424142837524414,-0.0007996896165423095,0.000591932563111186,6.788425525883213e-05,tensor(0.0038),0.0,0.0,0.0,0.0
25,10000,864.8860872514845,11,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9426307678222656,0.0017528601456433535,-0.002149424748495221,9.24231280805543e-05,tensor(0.0029),0.0,0.0,0.0,0.0
26,10400,790.0625844701982,12,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9426484107971191,-0.0025252127088606358,0.0013249421026557684,8.151489601004869e-05,tensor(0.0020),0.0,0.0,0.0,0.0
27,10800,914.8780141998669,12,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9422962665557861,-0.003332611406221986,0.0035593288484960794,3.480964369373396e-05,tensor(0.0032),0.0,0.0,0.0,0.0
28,11200,925.542481064054,13,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.942071557044983,0.0014980999985709786,0.000571990036405623,6.746193685103208e-05,tensor(0.0021),0.0,0.0,0.0,0.0
29,11600,669.2757059676748,13,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9419842958450317,0.003154120407998562,-0.001999449450522661,4.885528687736951e-05,tensor(0.0019),0.0,0.0,0.0,0.0
30,12000,868.2785100600909,14,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9422760009765625,-0.0009867938933894038,0.0010019231121987104,4.171785985818133e-05,tensor(0.0027),0.0,0.0,0.0,0.0
31,12400,934.2604724979466,14,0.13075000047683716,0.2264656439155369,0.0,0.5230000019073486,88.25,20.351596988934308,53.0,100.0,1.9422001838684082,0.0002462614211253822,0.031230749562382698,0.00537342531606555,tensor(0.0363),0.13075000047683716,0.2264656439155369,0.0,0.5230000019073486
32,12800,950.3130379321653,15,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9395861625671387,0.04402177780866623,-0.021293070167303085,0.0003881322918459773,tensor(0.0265),0.0,0.0,0.0,0.0
33,13200,983.395328390141,15,0.07225000113248825,0.12514067280837857,0.0,0.289000004529953,94.75,9.093266739736606,79.0,100.0,1.9393630027770996,0.016590703278779984,0.016265304759144783,0.0016452004201710224,tensor(0.0188),0.07225000113248825,0.12514067280837857,0.0,0.289000004529953
34,13600,990.3502159593263,15,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.938470482826233,0.025681370869278908,-0.014719050377607346,0.00022565893596038222,tensor(0.0157),0.0,0.0,0.0,0.0
35,14000,975.0244232424419,16,0.19279999732971193,0.38559999465942385,0.0,0.9639999866485596,80.8,38.4,4.0,100.0,1.9391334056854248,0.007206260692328215,0.011880585923790932,0.006727060303092003,tensor(0.0212),0.19279999732971193,0.38559999465942385,0.0,0.9639999866485596
36,14400,987.3486584130709,16,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9375982284545898,0.03353279456496239,-0.02079535275697708,0.00035124042187817395,tensor(0.0256),0.0,0.0,0.0,0.0
37,14800,903.5227617271457,17,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9393057823181152,0.002423980738967657,-0.0024398977402597666,0.00010172986367251724,tensor(0.0026),0.0,0.0,0.0,0.0
38,15200,916.2455224585668,17,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.938690185546875,-0.0012723547406494617,0.002782748080790043,6.0762966313632205e-05,tensor(0.0030),0.0,0.0,0.0,0.0
39,15600,971.7371032332128,18,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9395854473114014,0.0008652959950268269,-0.0008613818208687007,5.065197547082789e-05,tensor(0.0020),0.0,0.0,0.0,0.0
