update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,400,443.14555600223775,0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9429800510406494,0.12734796106815338,-0.04277004674077034,0.007474241312593222,tensor(0.1012),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,800,813.3070976455264,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9286242723464966,-0.5426846146583557,0.3362022042274475,0.054470986127853394,tensor(0.5309),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,1200,761.2802520718608,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9433183670043945,-0.008118926547467709,0.016063986346125603,0.0010456261225044727,tensor(0.0164),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,1600,857.9291329080135,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9424259662628174,0.0138908876106143,-8.812511077849194e-05,0.0007963269017636776,tensor(0.0060),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,2000,862.1181616467442,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9419423341751099,0.0021863789297640324,0.017100941389799118,0.000979628530330956,tensor(0.0161),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,2400,843.1236330888975,3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.939523458480835,0.05778681859374046,-0.027457106858491898,0.0011721934424713254,tensor(0.0272),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,2800,920.0592489250027,3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.940516710281372,-0.01751280017197132,0.028114818036556244,0.001099999062716961,tensor(0.0227),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,3200,997.4000279413469,4,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.93723726272583,0.014637560583651066,0.005379868671298027,0.0011578977573662996,tensor(0.0101),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,3600,956.9372925246118,4,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9341589212417603,0.0350785031914711,-0.005283040925860405,0.00122151302639395,tensor(0.0076),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,4000,1039.1586249612883,5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.936586856842041,0.013985314406454563,0.0056122285313904285,0.0012571486877277493,tensor(0.0072),0.0,0.0,0.0,0.0
11,4400,910.4346174509027,5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9355884790420532,0.022904152050614357,-0.0026883496902883053,0.0007024125079624355,tensor(0.0043),0.0,0.0,0.0,0.0
12,4800,870.5596167656716,5,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9355239868164062,0.013494567945599556,0.008285689167678356,0.0013926347019150853,tensor(0.0087),0.0,0.0,0.0,0.0
13,5200,632.471689556416,6,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9313746690750122,0.03621980920433998,0.0019251523772254586,0.0015798023669049144,tensor(0.0062),0.0,0.0,0.0,0.0
14,5600,592.6531315858822,7,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9317835569381714,0.04306806996464729,-0.0020363859366625547,0.0016763742314651608,tensor(0.0070),0.0,0.0,0.0,0.0
15,6000,642.485937064991,7,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9298456907272339,0.03874281048774719,-0.00238646287471056,0.0016420078463852406,tensor(0.0072),0.0,0.0,0.0,0.0
16,6400,622.8566167407685,8,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9218206405639648,0.03971932828426361,0.0006931890384294093,0.00195503537543118,tensor(0.0082),0.0,0.0,0.0,0.0
