update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,400,573.9261558081523,0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.92610502243042,-0.15820354223251343,0.09096965938806534,0.007138286717236042,tensor(0.2292),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,800,873.3093610562238,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.8967214822769165,1.2532366514205933,-0.7265884876251221,0.3083847165107727,tensor(2.3199),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,1200,887.383366152925,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9370306730270386,0.07286255806684494,-0.04300250858068466,0.002495493972674012,tensor(0.0536),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,1600,858.5406991768821,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9369274377822876,-0.04827484115958214,0.029307415708899498,0.0014257424045354128,tensor(0.0423),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,2000,777.4114759970289,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9350111484527588,0.0512884296476841,-0.029987363144755363,0.0008075107471086085,tensor(0.0337),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
