update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,400,777.9929644410273,0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9367986917495728,-0.00580653315410018,0.0035525462590157986,0.00480175856500864,tensor(0.2141),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,800,900.3738942695484,0,0.1014999970793724,0.17580315190956566,0.0,0.4059999883174896,91.5,14.722431864335457,66.0,100.0,1.863471269607544,0.10772500932216644,-0.034880634397268295,0.05828040465712547,tensor(0.3809),0.1014999970793724,0.17580315190956566,0.0,0.4059999883174896
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,1200,1009.9923967099365,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.661329746246338,-0.4478694200515747,0.20450927317142487,0.038996413350105286,tensor(0.7988),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,1600,996.4149242349554,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.7388336658477783,0.7196273803710938,-0.3898898959159851,0.0935739055275917,tensor(1.0072),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,2000,981.0176092060216,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.857503056526184,-0.00936596654355526,0.005752533208578825,0.0010563471587374806,tensor(0.0280),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
