update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,400,447.56453014732597,0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9367986917495728,-0.00580653315410018,0.04499413073062897,0.00997602567076683,tensor(0.2407),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,800,817.5274219248705,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.8538284301757812,1.4458447694778442,-0.7663203477859497,0.43550169467926025,tensor(3.0914),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,1200,763.2856026270845,1,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9218528270721436,-0.22524914145469666,0.13363246619701385,0.03416803479194641,tensor(0.3115),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,1600,834.6524821848241,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.939833402633667,0.213586688041687,-0.11062593758106232,0.010607680305838585,tensor(0.1460),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,2000,892.1597624483054,2,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9404255151748657,0.05185820162296295,-0.01853455975651741,0.0021232832223176956,tensor(0.0298),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,2400,844.9044011816524,3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.940913438796997,0.036778904497623444,0.000138830320793204,0.001334847416728735,tensor(0.0130),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,2800,906.2431500578244,3,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.940047025680542,0.03227357938885689,0.004106543026864529,0.0015842817956581712,tensor(0.0102),0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,3200,1008.805119182624,4,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9401543140411377,0.0397660955786705,-0.01351974718272686,0.0012272644089534879,tensor(0.0182),0.0,0.0,0.0,0.0
